Date,Open,High,Low,Close,Adj Close,Volume,RSI,Middle Band,Upper Band,Lower Band,touch_upper,touch_lower,Long Entry,Long Exit,Short Entry,Short Exit,Long Profit,Short Profit,Balance,Daily Return
2018-01-02,61.0,61.099998474121094,58.79999923706055,60.20000076293945,57.05802536010742,27487993,,,,,False,False,False,False,False,False,0.0,0.0,0.0,
2018-01-03,60.599998474121094,62.20000076293945,60.20000076293945,60.54999923706055,57.38976287841797,17015056,,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.0058139280678641825
2018-01-04,61.099998474121094,61.5,59.849998474121094,60.25,57.10541915893555,15378866,,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.0049545704515373545
2018-01-05,60.25,60.5,58.900001525878906,59.29999923706055,56.20500183105469,16681478,,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.015767647517667238
2018-01-08,59.400001525878906,60.400001525878906,59.0,60.04999923706055,56.915855407714844,13413085,,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.01264755496879122
2018-01-09,59.650001525878906,61.650001525878906,59.599998474121094,61.04999923706055,57.86366653442383,24753482,,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.01665278955378957
2018-01-10,61.0,61.099998474121094,60.29999923706055,60.5,57.34237289428711,8868848,,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.009008996624633392
2018-01-11,60.0,60.400001525878906,59.599998474121094,60.150001525878906,57.01063919067383,6329102,,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.005785098745803241
2018-01-12,60.150001525878906,60.54999923706055,59.849998474121094,60.150001525878906,57.01063919067383,11240445,,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.0
2018-01-15,61.0,62.95000076293945,60.75,62.20000076293945,58.953643798828125,30805945,,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.034081449460621416
2018-01-16,62.45000076293945,63.75,62.45000076293945,63.150001525878906,59.85406494140625,14931499,,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.015273323975672604
2018-01-17,63.20000076293945,63.650001525878906,61.5,63.650001525878906,60.32796859741211,11998294,,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.007917656182400812
2018-01-18,63.650001525878906,64.75,63.150001525878906,63.5,60.18579864501953,11422368,,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.0023566617797788902
2018-01-19,63.5,64.4000015258789,63.400001525878906,63.900001525878906,60.56492233276367,7546839,,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.006299236628014349
2018-01-22,64.19999694824219,65.94999694824219,64.05000305175781,65.94999694824219,62.50791931152344,15678593,77.77777368255585,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.032081304748217354
2018-01-23,67.8499984741211,68.25,66.5999984741211,67.05000305175781,63.55051040649414,13052622,79.27929042521494,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.01667939582133582
2018-01-24,67.19999694824219,67.69999694824219,66.19999694824219,66.3499984741211,62.88704299926758,9490632,76.52171490099374,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.010440037968325933
2018-01-25,66.3499984741211,67.0,65.6500015258789,65.69999694824219,62.27096176147461,10446416,78.57139694449789,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.009796556757004748
