Date,Open,High,Low,Close,Adj Close,Volume,RSI,Middle Band,Upper Band,Lower Band,touch_upper,touch_lower,Long Entry,Long Exit,Short Entry,Short Exit,Long Profit,Short Profit,Balance
2018-01-02,86.12999725341797,86.30999755859375,85.5,85.94999694824219,80.3918228149414,22483800,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-03,86.05999755859375,86.51000213623047,85.97000122070312,86.3499984741211,80.76597595214844,26061400,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-04,86.58999633789062,87.66000366210938,86.56999969482422,87.11000061035156,81.47682189941406,21912000,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-05,87.66000366210938,88.41000366210938,87.43000030517578,88.19000244140625,82.48698425292969,23407100,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-08,88.19999694824219,88.58000183105469,87.5999984741211,88.27999877929688,82.57115936279297,22113000,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-09,88.6500015258789,88.7300033569336,87.86000061035156,88.22000122070312,82.5150375366211,19484300,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-10,87.86000061035156,88.19000244140625,87.41000366210938,87.81999969482422,82.14093017578125,18652200,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-11,88.12999725341797,88.12999725341797,87.23999786376953,88.08000183105469,82.38410186767578,17808900,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-12,88.66999816894531,89.77999877929688,88.44999694824219,89.5999984741211,83.8058090209961,24271500,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-16,90.0999984741211,90.79000091552734,88.01000213623047,88.3499984741211,82.63665008544922,36599700,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-17,89.08000183105469,90.27999877929688,88.75,90.13999938964844,84.3108901977539,25621200,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-18,89.80000305175781,90.66999816894531,89.66000366210938,90.0999984741211,84.27346801757812,24159700,,,,,False,False,False,False,False,False,0.0,0.0,0.0
