Date,Open,High,Low,Close,Adj Close,Volume,RSI,Middle Band,Upper Band,Lower Band,touch_upper,touch_lower,Long Entry,Long Exit,Short Entry,Short Exit,Long Profit,Short Profit,Balance
2018-01-02,198.8699951171875,198.8699951171875,195.9600067138672,197.22000122070312,197.22000122070312,4113000,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-03,197.0,200.0,197.0,199.7899932861328,199.7899932861328,3526700,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-04,200.89999389648438,202.1300048828125,200.00999450683594,200.69000244140625,200.69000244140625,3900000,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-05,201.0,201.6699981689453,199.30999755859375,201.4199981689453,201.4199981689453,4207600,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-08,201.14999389648438,203.07000732421875,199.8000030517578,202.74000549316406,202.74000549316406,3887900,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-09,203.33999633789062,204.39999389648438,202.5800018310547,203.02000427246094,203.02000427246094,3834900,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-10,203.0,205.72000122070312,202.5,205.61000061035156,205.61000061035156,3793100,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-11,205.9600067138672,207.27999877929688,205.72000122070312,206.69000244140625,206.69000244140625,3641500,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-12,207.27000427246094,210.38999938964844,206.8000030517578,210.16000366210938,210.16000366210938,4184400,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-16,213.1199951171875,214.02999877929688,209.36000061035156,210.2899932861328,210.2899932861328,6220000,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-17,211.9199981689453,214.5,211.13999938964844,214.16000366210938,214.16000366210938,4600700,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-18,215.6699981689453,215.77999877929688,213.05999755859375,213.19000244140625,213.19000244140625,5141500,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-19,213.4499969482422,214.3000030517578,212.11000061035156,213.25,213.25,5140200,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-22,213.2899932861328,216.0800018310547,213.25,215.97000122070312,215.97000122070312,3267200,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-23,216.0399932861328,216.35000610351562,212.77000427246094,215.55999755859375,215.55999755859375,3659100,93.45969439040793,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-24,216.1199951171875,216.88999938964844,214.58999633789062,215.61000061035156,215.61000061035156,4294200,92.57263932460621,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-25,216.24000549316406,216.5,214.27999877929688,215.10000610351562,215.10000610351562,3088300,89.60968039593993,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-26,215.52000427246094,217.33999633789062,215.14999389648438,217.19000244140625,217.19000244140625,3640800,90.3324854495176,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-29,217.14999389648438,217.6199951171875,215.19000244140625,215.4600067138672,215.4600067138672,3021300,81.86374415372549,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-30,214.97000122070312,216.6199951171875,214.10000610351562,214.41000366210938,214.41000366210938,5040100,77.47226661151026,209.37650146484376,222.4744535992103,196.2785493304772,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-31,214.99000549316406,215.0500030517578,213.3699951171875,214.3800048828125,214.3800048828125,4626300,74.13320076016826,210.23450164794923,222.17667746156658,198.29232583433188,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-01,214.49000549316406,217.5,214.02999877929688,217.25,217.25,4508900,76.45291102042813,211.10750198364258,222.36815350738536,199.8468504598998,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-02,216.16000366210938,216.5800018310547,207.8699951171875,209.1199951171875,209.1199951171875,6080600,47.887878246986666,211.52900161743165,221.72893395484482,201.32906928001847,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-05,205.49000549316406,207.10000610351562,196.0,196.8000030517578,196.8000030517578,10746500,31.67618700204777,211.29800186157226,222.61047912574534,199.98552459739918,False,True,False,False,False,False,0.0,0.0,0.0
2018-02-06,193.14999389648438,201.9199981689453,190.17999267578125,201.24000549316406,201.24000549316406,10663000,32.71802868473529,211.22300186157227,222.7913721958231,199.65463152732144,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-07,202.0,204.47999572753906,200.0,200.3699951171875,200.3699951171875,5758000,32.80578360515099,211.0905014038086,223.10651371567437,199.0744890919428,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-08,200.3699951171875,200.99000549316406,191.0399932861328,191.4199981689453,191.4199981689453,8044400,26.359104725135225,210.3810012817383,225.12550335450857,195.63649920896802,False,True,False,False,False,False,0.0,0.0,0.0
2018-02-09,195.67999267578125,197.57000732421875,189.3000030517578,196.02000427246094,196.02000427246094,8931700,29.240379103875668,209.847501373291,225.87099689272338,193.82400585385864,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-12,198.50999450683594,200.66000366210938,196.13999938964844,198.88999938964844,198.88999938964844,5128900,33.49831718286049,209.28400115966798,226.03727253458067,192.5307297847553,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-13,197.5800018310547,198.83999633789062,195.9199981689453,197.99000549316406,197.99000549316406,3967700,32.84657306989335,208.66900177001952,226.1538542600321,191.18414928000695,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-14,197.0399932861328,200.75999450683594,195.99000549316406,200.5399932861328,200.5399932861328,4348100,36.36702374342822,207.9880012512207,225.6325904582818,190.3434120441596,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-15,202.3800048828125,203.89999389648438,200.30999755859375,203.89999389648438,203.89999389648438,4357900,37.845241723632455,207.52350082397462,225.08038901588048,189.96661263206875,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-16,203.99000549316406,206.32000732421875,203.16000366210938,203.7899932861328,203.7899932861328,4382500,39.000927320400706,207.05050048828124,224.46696114474028,189.6340398318222,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-20,203.33999633789062,204.6999969482422,202.35000610351562,203.0500030517578,203.0500030517578,4116700,39.230180128441226,206.40450057983398,223.38084574678294,189.42815541288502,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-21,202.5,205.22000122070312,200.77000427246094,201.02000427246094,201.02000427246094,4994400,37.796851737409334,205.67750091552733,222.2433599581684,189.11164187288625,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-22,201.57000732421875,203.27999877929688,200.16000366210938,200.72999572753906,200.72999572753906,4034000,34.164102813135074,204.93350067138672,220.94852018617158,188.91848115660187,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-23,201.38999938964844,202.97000122070312,200.80999755859375,202.75999450683594,202.75999450683594,4128400,43.09595847328568,204.31650009155274,219.6172502610911,189.01574992201438,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-26,207.7100067138672,211.13999938964844,205.36000061035156,210.6199951171875,210.6199951171875,8254100,66.61057104196644,203.9879997253418,218.38014141732438,189.59585803335924,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-27,212.0,213.1300048828125,209.64999389648438,209.66000366210938,209.66000366210938,5903400,61.04407478731951,203.6979995727539,217.33053001194816,190.06546913355965,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-28,211.0,211.5399932861328,200.47000122070312,207.1999969482422,207.1999969482422,5378300,58.599856365178276,203.33749923706054,216.13294006573696,190.54205840838412,False,False,False,False,False,False,0.0,0.0,0.0
2018-03-01,206.82000732421875,208.57000732421875,200.27999877929688,201.52999877929688,201.52999877929688,6984000,63.87593587367407,202.69499893188475,214.39978605534378,190.99021180842573,False,False,False,False,False,False,0.0,0.0,0.0
2018-03-02,199.97999572753906,201.97000122070312,198.97999572753906,201.33999633789062,201.33999633789062,5025500,58.30730235158052,201.8994987487793,211.39288994295185,192.40610755460676,False,False,False,False,False,False,0.0,0.0,0.0
2018-03-05,199.60000610351562,204.1300048828125,199.1199951171875,203.24000549316406,203.24000549316406,4041100,57.00484350029387,201.60549926757812,210.50285475124713,192.70814378390912,False,False,False,False,False,False,0.0,0.0,0.0
2018-03-06,204.86000061035156,204.86000061035156,202.3699951171875,204.5500030517578,204.5500030517578,3203300,60.42593665030202,201.9929992675781,210.68174726070075,193.30425127445548,False,False,False,False,False,False,0.0,0.0,0.0
2018-03-07,202.35000610351562,204.8300018310547,201.75,204.3000030517578,204.3000030517578,3622800,56.44720386388492,202.1459991455078,210.88653039036384,193.40546790065176,False,False,False,False,False,False,0.0,0.0,0.0
2018-03-08,204.32000732421875,205.49000549316406,203.02999877929688,205.2899932861328,205.2899932861328,3084500,52.5942510974199,202.3919990539551,211.19875961914175,193.58523848876843,False,False,False,False,False,False,0.0,0.0,0.0
2018-03-09,206.9499969482422,213.24000549316406,206.25,212.94000244140625,212.94000244140625,5494300,63.32654918036795,203.46799926757814,211.88008885335876,195.05590968179752,True,False,False,False,False,False,0.0,0.0,0.0
2018-03-12,213.1999969482422,213.36000061035156,211.24000549316406,211.82000732421875,211.82000732421875,4967000,62.63325061380237,204.25799942016602,212.69260043098126,195.82339840935077,False,False,False,False,False,False,0.0,0.0,0.0
2018-03-13,212.69000244140625,213.0399932861328,208.8000030517578,209.1300048828125,209.1300048828125,4698200,61.464515452701,204.7699996948242,213.07478556653047,196.46521382311795,False,False,False,False,False,False,0.0,0.0,0.0
2018-03-14,210.39999389648438,210.39999389648438,206.22999572753906,206.99000549316406,206.99000549316406,4015400,58.409470124013524,205.21999969482422,212.9321238359802,197.50787555366824,False,False,False,False,False,False,0.0,0.0,0.0
2018-03-15,208.2899932861328,209.32000732421875,207.61000061035156,207.82000732421875,207.82000732421875,4127200,57.02389258356007,205.58400039672853,213.04932696438902,198.11867382906803,False,False,False,False,False,False,0.0,0.0,0.0
2018-03-16,208.55999755859375,208.97000122070312,206.4600067138672,206.9600067138672,206.9600067138672,5961800,43.69402504397023,205.73700103759765,213.182410222754,198.29159185244131,False,False,False,False,False,False,0.0,0.0,0.0
2018-03-19,206.8699951171875,207.05999755859375,202.63999938964844,203.99000549316406,203.99000549316406,4261300,40.86368739313812,205.74700164794922,213.1819293783495,198.31207391754893,False,False,False,False,False,False,0.0,0.0,0.0
2018-03-20,204.25,205.60000610351562,203.8000030517578,204.75,204.75,2939300,45.82339448467384,205.83200149536134,213.17541136686498,198.4885916238577,False,False,False,False,False,False,0.0,0.0,0.0
