Date,Open,High,Low,Close,Adj Close,Volume,RSI,Middle Band,Upper Band,Lower Band,touch_upper,touch_lower,Long Entry,Long Exit,Short Entry,Short Exit,Long Profit,Short Profit,Balance
2018-01-02,91.91999816894531,91.93000030517578,90.55000305175781,90.6500015258789,77.15389251708984,7558900,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-03,90.7300033569336,91.08999633789062,90.5199966430664,90.54000091552734,77.06024169921875,5863600,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-04,90.83000183105469,91.7699966430664,90.61000061035156,91.18000030517578,77.60497283935547,6322500,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-05,91.2699966430664,91.30000305175781,90.56999969482422,91.23999786376953,77.65603637695312,5949700,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-08,90.93000030517578,91.7699966430664,90.93000030517578,91.72000122070312,78.06455993652344,4860700,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-09,91.47000122070312,91.6500015258789,91.01000213623047,91.05000305175781,77.49433135986328,6630100,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-10,90.91000366210938,90.91000366210938,90.01000213623047,90.47000122070312,77.00067901611328,6564700,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-11,90.4000015258789,90.5199966430664,89.91999816894531,90.1500015258789,76.72830963134766,5469700,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-12,90.05000305175781,90.33999633789062,89.3499984741211,89.61000061035156,76.26871490478516,8111000,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-16,90.13999938964844,90.7699966430664,89.63999938964844,90.22000122070312,76.78788757324219,9465300,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-17,90.55999755859375,91.7300033569336,90.43000030517578,91.19999694824219,77.62196350097656,8345500,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-18,90.23999786376953,90.6500015258789,89.66999816894531,90.18000030517578,77.3389663696289,7699800,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-19,90.27999877929688,91.26000213623047,90.23999786376953,91.06999969482422,78.10224151611328,9364000,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-22,90.87999725341797,91.91999816894531,90.7699966430664,91.88999938964844,78.80548095703125,8658000,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-23,89.81999969482422,90.20999908447266,88.5999984741211,89.05000305175781,76.3698959350586,18756300,42.42424242424243,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-24,89.05999755859375,89.16000366210938,87.69999694824219,88.30999755859375,75.73523712158203,15141900,40.03572658255465,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-25,88.68000030517578,89.05000305175781,88.01000213623047,88.33999633789062,75.76097869873047,11264400,36.578423800839516,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-26,88.16999816894531,88.16999816894531,87.2300033569336,87.7300033569336,75.23783111572266,11503100,34.23181590726816,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-29,87.69000244140625,87.73999786376953,86.69000244140625,86.86000061035156,74.49171447753906,11685800,28.906227234315352,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-30,86.81999969482422,87.44000244140625,86.62999725341797,86.94999694824219,74.56890106201172,9662900,31.261376110064262,89.92050018310547,92.99984085863278,86.84115950757817,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-31,86.80999755859375,87.41000366210938,86.08000183105469,86.33999633789062,74.04573822021484,11798100,31.1758880223221,89.70499992370605,93.15082542471788,86.25917442269423,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-01,86.1500015258789,86.5,85.55999755859375,85.8499984741211,73.62553405761719,8606300,30.700138342898626,89.47049980163574,93.29463759771613,85.64636200555535,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-02,85.55999755859375,85.61000061035156,84.20999908447266,84.25,72.25336456298828,12846300,28.032751413941554,89.12399978637696,93.51044116724448,84.73755840550943,False,True,False,False,False,False,0.0,0.0,0.0
2018-02-05,83.98999786376953,84.37000274658203,80.0999984741211,81.05999755859375,69.51760864257812,17462200,19.012131679986297,88.61499977111816,94.17355290920578,83.05644663303055,False,True,False,False,False,False,0.0,0.0,0.0
2018-02-06,80.52999877929688,82.44999694824219,80.12000274658203,82.37999725341797,70.6496353149414,19955500,20.833310206291543,88.1479995727539,94.15914055186121,82.1368585936466,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-07,82.30000305175781,83.38999938964844,81.81999969482422,81.83999633789062,70.1865463256836,11851800,21.51636386187245,87.68749923706055,94.15626947439495,81.21872899972615,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-08,82.02999877929688,82.22000122070312,80.1500015258789,80.22000122070312,68.79721069335938,14596100,14.703945000806613,87.17499923706055,94.3058333826506,80.04416509147049,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-09,80.9800033569336,81.02999877929688,78.58999633789062,79.91999816894531,68.53993225097656,18838800,9.696940739347866,86.66349906921387,94.34236319303243,78.98463494539531,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-12,80.61000061035156,81.66999816894531,80.58000183105469,81.33000183105469,69.7491455078125,10769000,21.23695128898126,86.24949913024902,94.14913183417684,78.3498664263212,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-13,81.1500015258789,81.83000183105469,80.91000366210938,81.5,69.89495086669922,9278700,23.5019361457815,85.81349906921386,93.75288614809,77.87411199033772,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-14,81.05999755859375,81.26000213623047,80.2699966430664,80.68000030517578,69.19170379638672,9412000,21.920818694936457,85.28749923706054,93.11747944588366,77.45751902823743,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-15,80.97000122070312,82.41000366210938,80.5,82.41000366210938,70.67536926269531,8910700,31.978323425287513,84.89899940490723,92.47375768871244,77.32424112110202,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-16,82.20999908447266,83.25,82.12999725341797,82.5999984741211,70.83831024169922,10371700,34.872145275002396,84.47549934387207,91.52655658738301,77.42444210036113,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-20,82.19000244140625,82.22000122070312,81.06999969482422,81.33999633789062,69.75773620605469,7087700,31.60655537589652,83.94799919128418,90.19635272844847,77.69964565411989,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-21,81.30999755859375,81.80999755859375,80.19000244140625,80.23999786376953,68.81437683105469,9134500,30.622619752185216,83.50749893188477,89.47737330290822,77.53762456086132,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-22,80.47000122070312,81.27999877929688,80.16999816894531,80.83999633789062,69.32893371582031,10277700,34.195575335825765,83.13399887084961,88.7637820983324,77.50421564336682,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-23,81.01000213623047,81.12000274658203,80.4800033569336,81.05000305175781,69.509033203125,10321800,38.93500877432726,82.76949920654297,87.9021010908176,77.63689732226835,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-26,81.44999694824219,81.69000244140625,81.05000305175781,81.62999725341797,70.00642395019531,9422200,52.40506231316834,82.4644989013672,87.05197543596759,77.8770223667668,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-27,81.88999938964844,82.0,80.51000213623047,80.54000091552734,69.0716552734375,8919600,42.082628609847575,82.14849891662598,86.31224234760519,77.98475548564677,False,False,False,False,False,False,0.0,0.0,0.0
