Date,Open,High,Low,Close,Adj Close,Volume,RSI,Middle Band,Upper Band,Lower Band,touch_upper,touch_lower,Long Entry,Long Exit,Short Entry,Short Exit,Long Profit,Short Profit,Balance
2018-01-02,42.540000915527344,43.07500076293945,42.314998626708984,43.064998626708984,40.776527404785156,102223600,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-03,43.13249969482422,43.63750076293945,42.9900016784668,43.057498931884766,40.7694206237793,118071600,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-04,43.1349983215332,43.36750030517578,43.02000045776367,43.25749969482422,40.95879364013672,89738400,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-05,43.36000061035156,43.842498779296875,43.26250076293945,43.75,41.42512893676758,94640000,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-08,43.587501525878906,43.90250015258789,43.48249816894531,43.587501525878906,41.271263122558594,82271200,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-09,43.63750076293945,43.76499938964844,43.352500915527344,43.58250045776367,41.26653289794922,86336000,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-10,43.290000915527344,43.57500076293945,43.25,43.5724983215332,41.257057189941406,95839600,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-11,43.647499084472656,43.872501373291016,43.622501373291016,43.81999969482422,41.49140167236328,74670800,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-12,44.04499816894531,44.34000015258789,43.912498474121094,44.272499084472656,41.91986083984375,101672400,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-16,44.474998474121094,44.84749984741211,44.03499984741211,44.04750061035156,41.70681381225586,118263600,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-17,44.037498474121094,44.8125,43.76750183105469,44.775001525878906,42.39565658569336,137547200,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-18,44.842498779296875,45.025001525878906,44.5625,44.814998626708984,42.433528900146484,124773600,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-19,44.65250015258789,44.89500045776367,44.352500915527344,44.6150016784668,42.24415588378906,129700400,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-22,44.32500076293945,44.44499969482422,44.150001525878906,44.25,41.89855194091797,108434400,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-23,44.32500076293945,44.86000061035156,44.20500183105469,44.2599983215332,41.90802001953125,130756400,68.99842560180097,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-24,44.3125,44.32500076293945,43.29999923706055,43.55500030517578,41.2404899597168,204420400,56.47367632065142,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-25,43.627498626708984,43.73749923706055,42.63249969482422,42.77750015258789,40.50429916381836,166116000,44.57013398925497,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-26,43.0,43.0,42.51499938964844,42.877498626708984,40.5989875793457,156572000,39.16818134029436,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-29,42.540000915527344,42.540000915527344,41.76750183105469,41.9900016784668,39.7586555480957,202561600,33.193026053970144,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-30,41.38249969482422,41.842498779296875,41.17499923706055,41.74250030517578,39.52430725097656,184192800,31.581547983171006,43.583499908447266,45.26342102838071,41.90357878851382,False,True,False,False,False,False,0.0,0.0,0.0
2018-01-31,41.717498779296875,42.11000061035156,41.625,41.85749816894531,39.633201599121094,129915600,33.186230254216554,43.523124885559085,45.36088534538181,41.68536442573636,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-01,41.79249954223633,42.154998779296875,41.689998626708984,41.94499969482422,39.71604537963867,188923200,31.02221796649853,43.46749992370606,45.4278578675408,41.507141979871314,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-02,41.5,41.70000076293945,40.025001525878906,40.125,37.99275588989258,346375200,17.122415284220452,43.310874938964844,45.777146083392864,40.84460379453682,False,True,False,False,False,False,0.0,0.0,0.0
2018-02-05,39.775001525878906,40.970001220703125,39.0,39.122501373291016,37.04353332519531,290954000,15.243416876336283,43.07950000762939,46.16327071994448,39.995729295314305,False,True,False,False,False,False,0.0,0.0,0.0
2018-02-06,38.70750045776367,40.93000030517578,38.5,40.75749969482422,38.591651916503906,272975200,24.86700439389037,42.93799991607666,46.17931131315894,39.696688518994385,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-07,40.772499084472656,40.849998474121094,39.76750183105469,39.8849983215332,37.7655029296875,206434400,22.067953132551054,42.75312480926514,46.25126972085357,39.254979897676705,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-08,40.0724983215332,40.25,38.75749969482422,38.787498474121094,36.72632598876953,217562000,20.030815794605317,42.51387481689453,46.40815788062396,38.619591753165096,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-09,39.26750183105469,39.47249984741211,37.560001373291016,39.102500915527344,37.175540924072266,282690400,23.391042544011526,42.27799987792969,46.403775408693534,38.15222434716584,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-12,39.625,40.97249984741211,39.377498626708984,40.6775016784668,38.67292785644531,243278000,34.06007518393723,42.098250007629396,46.171060489550236,38.025439525708556,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-13,40.48749923706055,41.1875,40.412498474121094,41.084999084472656,39.06034469604492,130196800,38.71114080423899,41.95012493133545,45.93906381039996,37.961186052270946,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-14,40.7599983215332,41.8849983215332,40.720001220703125,41.842498779296875,39.78052520751953,162579600,45.718855967506585,41.80349979400635,45.564292978977655,38.042706609035044,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-15,42.4474983215332,43.272499084472656,42.25,43.247501373291016,41.116275787353516,204588800,51.513303855887116,41.72512493133545,45.281441728402626,38.168808134268275,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-16,43.09000015258789,43.70500183105469,42.942501068115234,43.10749816894531,40.983177185058594,160704400,54.86820313624321,41.649749755859375,45.006472415902515,38.293027095816235,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-20,43.01250076293945,43.564998626708984,42.85499954223633,42.962501525878906,40.84532928466797,135722000,55.36264272836539,41.58537483215332,44.7774759910047,38.39327367330194,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-21,43.20750045776367,43.529998779296875,42.752498626708984,42.76750183105469,40.659942626953125,149886400,53.972079950447245,41.5107500076294,44.50311248681575,38.51838752844304,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-22,42.95000076293945,43.48749923706055,42.9275016784668,43.125,40.99982452392578,123967600,55.031984898677074,41.4892499923706,44.425420304304104,38.5530796804371,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-23,43.41749954223633,43.912498474121094,43.3849983215332,43.875,41.71285629272461,135249600,67.59737414182727,41.54412498474121,44.61939804257317,38.46885192690925,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-26,44.087501525878906,44.84749984741211,44.0525016784668,44.74250030517578,42.53761291503906,152648800,76.71102037708208,41.637375068664554,44.984015290055964,38.29073484727314,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-27,44.775001525878906,45.119998931884766,44.540000915527344,44.59749984741211,42.39976119995117,155712400,71.2624532087171,41.76774997711182,45.36593795701963,38.169561997204006,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-28,44.814998626708984,45.154998779296875,44.51250076293945,44.529998779296875,42.335575103759766,151128400,78.23707699193233,41.90712490081787,45.71124781712177,38.103001984513966,False,False,False,False,False,False,0.0,0.0,0.0
2018-03-01,44.6349983215332,44.94499969482422,43.165000915527344,43.75,41.594024658203125,195208000,81.37844299591298,42.001749992370605,45.89380845682025,38.10969152792096,False,False,False,False,False,False,0.0,0.0,0.0
2018-03-02,43.20000076293945,44.07500076293945,43.11249923706055,44.0525016784668,41.881622314453125,153816000,81.34895804896244,42.10712509155273,46.105383905533984,38.10886627757148,False,False,False,False,False,False,0.0,0.0,0.0
2018-03-05,43.8025016784668,44.435001373291016,43.630001068115234,44.20500183105469,42.02660369873047,113605600,77.24990525877175,42.31112518310547,46.29989350693173,38.3223568592792,False,False,False,False,False,False,0.0,0.0,0.0
2018-03-06,44.477500915527344,44.5625,44.032501220703125,44.16749954223633,41.990943908691406,95154000,75.25602677943535,42.563375091552736,46.33529346860673,38.79145671449874,False,False,False,False,False,False,0.0,0.0,0.0
2018-03-07,43.73500061035156,43.962501525878906,43.567501068115234,43.75749969482422,41.60115051269531,126814000,66.63770018029484,42.713375091552734,46.42097033360235,39.00577984950312,False,False,False,False,False,False,0.0,0.0,0.0
2018-03-08,43.869998931884766,44.279998779296875,43.76750183105469,44.23500061035156,42.055110931396484,95096400,60.22784652086407,42.93087520599365,46.44518429719164,39.416566114795664,False,False,False,False,False,False,0.0,0.0,0.0
2018-03-09,44.4900016784668,45.0,44.34749984741211,44.994998931884766,42.77765655517578,128740800,67.324473102437,43.24125022888184,46.278930533677155,40.20356992408652,False,False,False,False,False,False,0.0,0.0,0.0
