Date,Open,High,Low,Close,Adj Close,Volume,RSI,Middle Band,Upper Band,Lower Band,touch_upper,touch_lower,Long Entry,Long Exit,Short Entry,Short Exit,Long Profit,Short Profit,Balance
2018-01-02,99.30000305175781,99.79000091552734,98.5199966430664,98.58999633789062,88.95238494873047,10150500,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-03,98.8499984741211,100.0,98.7699966430664,99.44999694824219,89.72832489013672,8903600,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-04,99.54000091552734,99.77999877929688,98.91000366210938,99.54000091552734,89.80953216552734,6830400,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-05,99.63999938964844,100.37999725341797,99.61000061035156,100.12999725341797,90.34186553955078,7284000,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-08,100.25,101.75,100.20999908447266,101.61000061035156,91.67719268798828,8843900,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-09,102.02999877929688,102.3499984741211,100.30999755859375,100.38999938964844,90.57643127441406,7312700,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-10,99.75,99.88999938964844,98.52999877929688,99.66999816894531,89.92681884765625,7930400,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-11,99.69999694824219,100.44999694824219,98.77999877929688,100.0199966430664,90.24259948730469,6537700,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-12,100.38999938964844,101.44000244140625,100.30000305175781,100.87000274658203,91.00951385498047,6951200,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-16,101.33999633789062,101.91000366210938,100.33999633789062,100.69000244140625,90.84712219238281,7170700,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-17,101.1500015258789,102.94000244140625,100.69999694824219,102.69999694824219,92.6606216430664,8681900,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-18,104.73999786376953,104.94000244140625,103.62000274658203,104.30000305175781,94.1042251586914,12307900,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-19,104.63999938964844,104.93000030517578,103.66000366210938,104.58999633789062,94.36585235595703,8378600,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-22,104.5,105.44999694824219,104.04000091552734,105.44999694824219,95.14180755615234,7308300,,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-23,105.29000091552734,106.1500015258789,104.56999969482422,105.9000015258789,95.54780578613281,8287800,81.64501483932378,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-24,106.3499984741211,106.44000244140625,104.81999969482422,105.79000091552734,95.44857025146484,6823100,79.35184119007134,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-25,105.8499984741211,106.80999755859375,105.8499984741211,106.5999984741211,96.17938995361328,5857100,80.64233915030299,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-26,107.0,108.41000366210938,106.68000030517578,108.38999938964844,97.79440307617188,6786300,82.46853926586323,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-29,108.11000061035156,109.9800033569336,107.98999786376953,109.55000305175781,98.84101867675781,8355200,82.01611523822767,,,,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-30,109.13999938964844,109.36000061035156,107.1500015258789,107.7300033569336,97.19891357421875,9180500,78.23076792158395,103.0979995727539,109.9719909372763,96.22400820823151,False,False,False,False,False,False,0.0,0.0,0.0
2018-01-31,107.7699966430664,108.18000030517578,106.06999969482422,106.5999984741211,96.17938995361328,9812800,75.83890555545757,103.49849967956543,110.19774933914088,96.79925001998997,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-01,105.95999908447266,106.55999755859375,105.18000030517578,105.5199966430664,95.2049560546875,6386800,69.44835326110416,103.80199966430663,110.27516002966682,97.32883929894645,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-02,105.1500015258789,106.47000122070312,104.1500015258789,104.4800033569336,94.26660919189453,9253100,62.59595306725048,104.04899978637695,110.20672405442131,97.89127551833259,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-05,103.4000015258789,104.61000061035156,97.08999633789062,100.08999633789062,90.30574035644531,12561600,48.3818613080414,104.04699974060058,110.21010723112963,97.88389225007154,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-06,97.63999938964844,101.08000183105469,97.25,100.9000015258789,91.03659057617188,16413800,44.8097075358007,104.01149978637696,110.24152765286446,97.78147191988946,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-07,100.5,104.58999633789062,100.01000213623047,102.8499984741211,92.79597473144531,11165200,45.901628738951075,104.13449974060059,110.15716158753276,98.11183789366842,False,False,False,False,False,False,0.0,0.0,0.0
2018-02-08,103.2300033569336,103.4800033569336,100.0,100.0199966430664,90.24259948730469,13975100,38.70490487024949,104.15199966430664,110.12184319909045,98.18215612952284,False,False,False,False,False,False,0.0,0.0,0.0
