Date,Open,High,Low,Close,Adj Close,Volume,RSI,Middle Band,Upper Band,Lower Band,touch_upper,touch_lower,Long Entry,Long Exit,Short Entry,Short Exit,Long Profit,Short Profit,Balance
02/01/2018,25.20000076,26.85000038,25.20000076,26.29999924,19.98732758,46715507,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
03/01/2018,26.64999962,27.29999924,26.5,26.70000076,20.29131508,48393777,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
04/01/2018,27,27.20000076,26.35000038,27.20000076,20.6713028,26859702,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
05/01/2018,27.20000076,28.20000076,27.04999924,27.95000076,21.24128532,51185945,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
08/01/2018,28.60000038,29.64999962,28.54999924,29.39999962,22.34324646,63578991,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
09/01/2018,29.25,29.64999962,29,29.25,22.22924995,52459567,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
10/01/2018,29.10000038,29.60000038,28.95000076,29.04999924,22.07725334,34118165,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
11/01/2018,29,29.45000076,28.79999924,29.20000076,22.19124985,21962467,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
12/01/2018,29.20000076,29.60000038,29.10000038,29.54999924,22.45724297,26914785,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
15/01/2018,29.70000076,29.75,28.35000038,28.5,21.65926743,26309030,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
16/01/2018,28.35000038,29.29999924,28.29999924,29.20000076,22.19124985,25166440,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
17/01/2018,28.89999962,28.89999962,28.35000038,28.54999924,21.69726563,22177057,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
18/01/2018,28.60000038,29,28.10000038,28.20000076,21.43127823,19751561,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
19/01/2018,28.25,30.10000038,28.25,29.79999924,22.64723396,38942573,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
22/01/2018,29.70000076,30.89999962,29.45000076,30.39999962,23.10321999,37876108,73.033711,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
23/01/2018,30.70000076,31.5,29.95000076,31,23.5592041,32326524,73.6263734,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
24/01/2018,31.29999924,31.29999924,30.20000076,30.54999924,23.21722031,22161233,68.50828042,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
25/01/2018,30.54999924,30.79999924,29.89999962,30.35000038,23.06522369,28551226,64.11764798,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
26/01/2018,30.39999962,31.10000038,30.10000038,30.95000076,23.5212059,24338277,60.13072694,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
29/01/2018,31.60000038,32,30.95000076,31.10000038,23.63520432,31161480,62.09150636,29.16000004,31.9565391,26.36346098,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
30/01/2018,30.95000076,31.29999924,30.35000038,30.85000038,23.4452095,21381441,61.68832086,29.3875001,31.93347181,26.84152838,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
31/01/2018,30.54999924,30.64999962,29.70000076,30.29999924,23.02722168,22398247,56.79011532,29.56750002,31.80363246,27.33136758,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
01/02/2018,31.20000076,32.20000076,30.85000038,31.5,23.93918991,33357429,60.89385808,29.78249998,31.88294471,27.68205525,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
02/02/2018,31.04999924,31.64999962,30.70000076,31,23.5592041,20332592,64.88094968,29.93499994,31.91465974,27.95534014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
05/02/2018,29.79999924,31.10000038,29.70000076,30.89999962,23.4832077,21382557,60.89742696,30.00999994,32.01777433,28.00222556,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
06/02/2018,29.5,29.64999962,28.35000038,28.45000076,21.62127304,35826681,49.47917453,29.96999998,32.07122759,27.86877237,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
07/02/2018,29.5,29.54999924,26.79999924,27.04999924,20.55730629,47950833,44.60093258,29.86999998,32.31742617,27.42257379,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0
08/02/2018,27.25,27.70000076,26.79999924,27.10000038,20.5953064,23219646,35.16484829,29.76499996,32.49708995,27.03290997,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
09/02/2018,26.60000038,26.60000038,25.64999962,26.35000038,20.02532387,41519743,28.10812126,29.60500002,32.73581451,26.47418553,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0
12/02/2018,26.85000038,26.89999962,26.10000038,26.14999962,19.87333107,24000051,22.59888089,29.4875,32.95158261,26.02341739,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
13/02/2018,26.35000038,27.20000076,26.35000038,26.39999962,20.06332016,40593736,26.01157242,29.34749994,33.07668433,25.61831555,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
14/02/2018,27,28.04999924,26.60000038,28,21.27928352,32837108,38.30846158,29.31999998,33.08191441,25.55808555,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
15/02/2018,28.85000038,28.95000076,28.10000038,28.64999962,21.77326965,17808435,38.61386045,29.34249992,33.08152254,25.60347731,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
20/02/2018,28.79999924,28.95000076,27.85000038,28.29999924,21.50727272,12900948,36.40776798,29.26749992,33.02799765,25.50700219,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
21/02/2018,28.35000038,28.85000038,28.20000076,28.75,21.84926033,13276694,40.00000363,29.18499994,32.91314343,25.45685646,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
22/02/2018,28.29999924,28.60000038,27.85000038,27.85000038,21.1652832,17020074,38.70968706,29.02749996,32.69850669,25.35649323,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0
