Date,Open,High,Low,Close,Adj Close,Volume,RSI,Middle Band,Upper Band,Lower Band,touch_upper,touch_lower,Long Entry,Long Exit,Short Entry,Short Exit,Long Profit,Short Profit,Balance,Daily Return
2018-01-02,194.5,194.8000030517578,193.0,194.5,152.88392639160156,518446,,,,,False,False,False,False,False,False,0.0,0.0,0.0,
2018-01-03,193.3000030517578,194.60000610351562,192.60000610351562,194.10000610351562,152.5695037841797,455596,,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.0020565238893798243
2018-01-04,194.0,194.60000610351562,193.0,193.60000610351562,152.17649841308594,607241,,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.0025759916758237855
2018-01-05,192.60000610351562,194.0,185.60000610351562,194.0,152.4909210205078,769063,,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.002066084110919464
2018-01-08,194.0,194.1999969482422,192.10000610351562,192.10000610351562,150.99746704101562,668681,,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.009793782971568965
2018-01-09,191.8000030517578,192.1999969482422,190.8000030517578,191.8000030517578,150.7616729736328,735332,,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.00156170245822973
2018-01-10,191.0,193.10000610351562,190.6999969482422,192.10000610351562,150.99746704101562,829388,,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.0015641451876142742
2018-01-11,189.89999389648438,191.39999389648438,189.0,190.5,149.7398223876953,1605868,,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.008329026822901042
2018-01-12,190.5,192.3000030517578,189.1999969482422,189.1999969482422,148.7179718017578,1428278,,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.006824163001353356
2018-01-15,189.5,191.10000610351562,189.5,190.60000610351562,149.81842041015625,1146673,,,,,False,False,False,False,False,False,0.0,0.0,0.0,0.007399625675768018
2018-01-16,190.6999969482422,192.10000610351562,189.10000610351562,189.39999389648438,148.87513732910156,1021274,,,,,False,False,False,False,False,False,0.0,0.0,0.0,-0.006295971503691988
